id,name,genre,external_url,image_url,polularity,followers
1l0mKo96Jh9HVYONcRl3Yp,2NE1,"['dance pop', 'k-pop', 'k-pop girl group']",https://open.spotify.com/artist/1l0mKo96Jh9HVYONcRl3Yp,https://i.scdn.co/image/ab6761610000e5eb20e1b84fe2767e52c4c828fd,59,2404707
48eO052eSDcn8aTxiv6QaG,NCT,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/48eO052eSDcn8aTxiv6QaG,https://i.scdn.co/image/ab6761610000e5eb66701ca609176d8fd4a9c4a0,56,5823930
62T5PGHWJ9sxP2SJq20IHq,PURPLE KISS,['k-pop'],https://open.spotify.com/artist/62T5PGHWJ9sxP2SJq20IHq,https://i.scdn.co/image/ab6761610000e5eb83962d7c7c639d9d5c38a0e1,54,341581
2hcsKca6hCfFMwwdbFvenJ,BTOB,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/2hcsKca6hCfFMwwdbFvenJ,https://i.scdn.co/image/ab6761610000e5eb09336dcd62a6e91e49e0a0f4,59,1479362
6uNxlIP5lzPFf0BHuELOuX,GOT the beat,['k-pop'],https://open.spotify.com/artist/6uNxlIP5lzPFf0BHuELOuX,https://i.scdn.co/image/ab6761610000e5eb03fd839c09fe375026192645,57,569292
5BHFSMEjfLVx1JwRWjAOsE,SuperM,['k-pop'],https://open.spotify.com/artist/5BHFSMEjfLVx1JwRWjAOsE,https://i.scdn.co/image/ab6761610000e5eb8d69367047a24d20b0323ff7,55,2007913
6gzXCdfYfFe5XKhPKkYqxV,SUPER JUNIOR,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/6gzXCdfYfFe5XKhPKkYqxV,https://i.scdn.co/image/ab6761610000e5ebe9996e5d7c5b769b2b26ff1a,59,2376016
2uWcrwgWmZcQc3IPBs3tfU,Apink,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/2uWcrwgWmZcQc3IPBs3tfU,https://i.scdn.co/image/ab6761610000e5eb5d7e6f087811f89d7c8f0706,55,1198709
3wRA5UYoo08BBKJnzyKkpF,f(x),"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/3wRA5UYoo08BBKJnzyKkpF,https://i.scdn.co/image/ab6761610000e5ebe0cc2045ff4e90d12df91cc3,52,1272696
3uGFTJ7JMllvhgGpumieHF,AILEE,['k-pop'],https://open.spotify.com/artist/3uGFTJ7JMllvhgGpumieHF,https://i.scdn.co/image/ab6761610000e5eb8aec4284aed8bb502a411043,57,1097564
4muJrGMndyYWqZtfk8OWy4,BoA,['k-pop'],https://open.spotify.com/artist/4muJrGMndyYWqZtfk8OWy4,https://i.scdn.co/image/ab6761610000e5eb1b86652b4761cbc4d3bc791f,54,802308
5DuzBeOgFwViFcv00Q5PFb,WINNER,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/5DuzBeOgFwViFcv00Q5PFb,https://i.scdn.co/image/ab6761610000e5eb9c4acb1897759452c0ed82d9,55,2510405
2019zR22qK2RBvCqtudBaI,OH MY GIRL,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/2019zR22qK2RBvCqtudBaI,https://i.scdn.co/image/ab6761610000e5eb9954a1ab45b2404a7bff2a45,54,1691812
6OwKE9Ez6ALxpTaKcT5ayv,AKMU,['k-pop'],https://open.spotify.com/artist/6OwKE9Ez6ALxpTaKcT5ayv,https://i.scdn.co/image/ab6761610000e5eb74700cf88c04af5201df7298,57,1302237
1sjw4xq2pAWy5Vdgba5QAt,HENRY,['k-pop'],https://open.spotify.com/artist/1sjw4xq2pAWy5Vdgba5QAt,https://i.scdn.co/image/ab6761610000e5eb08c37d8877454a98b081fefe,55,485700
3UwlejyX2b458azZ7eCnHb,HyunA,['k-pop'],https://open.spotify.com/artist/3UwlejyX2b458azZ7eCnHb,https://i.scdn.co/image/ab6761610000e5ebd7f4b9b294a630d27f0c4d81,54,2204266
0iQGSzpJ0G0lsugv8jsJHd,OnlyOneOf,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/0iQGSzpJ0G0lsugv8jsJHd,https://i.scdn.co/image/ab6761610000e5eb0fe4c2a6bc39969b4b8dbe1d,48,328235
1mORehSVEd7lcaT2d7Sl2K,SURAN,"['k-pop', 'korean r&b']",https://open.spotify.com/artist/1mORehSVEd7lcaT2d7Sl2K,https://i.scdn.co/image/ab6761610000e5eb65dd718aaa2c9b1be0218f76,54,1074738
6hhqsQZhtp9hfaZhSd0VSD,WJSN,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/6hhqsQZhtp9hfaZhSd0VSD,https://i.scdn.co/image/ab6761610000e5ebf8786ccb6031a3266bb15606,52,847621
2CQZr2RPZmrcvDnaod1ldC,D.O.,['k-pop'],https://open.spotify.com/artist/2CQZr2RPZmrcvDnaod1ldC,https://i.scdn.co/image/ab6761610000e5eb618eb314202aeec390a5c435,58,1668509
3NdOtTPPaXrCyC7Lpmzyhv,Tablo,"['k-pop', 'k-rap', 'korean r&b']",https://open.spotify.com/artist/3NdOtTPPaXrCyC7Lpmzyhv,https://i.scdn.co/image/ab6761610000e5eb2ae0c418642876b7342964e8,52,228465
1Do4bSzfUl0KWL9r1fITu0,Yoon Mirae,"['k-pop', 'korean ost', 'korean pop', 'korean r&b']",https://open.spotify.com/artist/1Do4bSzfUl0KWL9r1fITu0,https://i.scdn.co/image/ab6761610000e5eb1787f6596afa03df2d44af87,55,282092
4RnezwRV7VBJUCI1S0AE5u,Block B,"['k-pop', 'k-pop boy group', 'korean r&b']",https://open.spotify.com/artist/4RnezwRV7VBJUCI1S0AE5u,https://i.scdn.co/image/ab6761610000e5ebebb34ddba4e4ef87dbb92728,51,1000273
3ytV7vc4ZuwGgwaOuWvkk8,MINO,['k-pop'],https://open.spotify.com/artist/3ytV7vc4ZuwGgwaOuWvkk8,https://i.scdn.co/image/ab6761610000e5ebbaab1c0bd5243ff2557dd0f2,53,1085634
6Xg22wJOAcnvPUfk5WvODH,JEON SOYEON,['k-pop'],https://open.spotify.com/artist/6Xg22wJOAcnvPUfk5WvODH,https://i.scdn.co/image/ab6761610000e5ebadffb99dc62d070da29306ff,53,970348
6FkhUhUwSPl3mGB6mmE8wn,CRAVITY,['k-pop'],https://open.spotify.com/artist/6FkhUhUwSPl3mGB6mmE8wn,https://i.scdn.co/image/ab6761610000e5eb3eafca2941ada62e7fc1cdf7,51,529862
6XXKPxRX2WWPPtfodzpc2v,KEY,['k-pop'],https://open.spotify.com/artist/6XXKPxRX2WWPPtfodzpc2v,https://i.scdn.co/image/ab6761610000e5eb4f68851255a19da34c57fb71,52,589305
6SKusTjOAPsTZ6kareKQdm,TAEYONG,['k-pop'],https://open.spotify.com/artist/6SKusTjOAPsTZ6kareKQdm,https://i.scdn.co/image/ab6761610000e5eb8980623c46119271987de7eb,55,1055297
2YXlVLKq3X3soXd2aXUtIT,JAMIE,['k-pop'],https://open.spotify.com/artist/2YXlVLKq3X3soXd2aXUtIT,https://i.scdn.co/image/ab6761610000e5ebdbabadb9f03b5b3d5e0241e5,51,688162
6jV25rzTKQ2zMgrqHha1V5,CHANYEOL,['k-pop'],https://open.spotify.com/artist/6jV25rzTKQ2zMgrqHha1V5,https://i.scdn.co/image/ab6761610000e5eb53869e100d817ed043bd3704,59,1784405
5RR0MLwcjc87wjSw2JYdwx,MOMOLAND,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/5RR0MLwcjc87wjSw2JYdwx,https://i.scdn.co/image/ab6761610000e5eb4d4b74165ecfadcacf0771ae,55,3862696
0FRUZvZNPzM3YJMABJxf2K,WENDY,"['k-pop', 'korean pop']",https://open.spotify.com/artist/0FRUZvZNPzM3YJMABJxf2K,https://i.scdn.co/image/ab6761610000e5ebc65d144f4f352b3cba7b13ea,54,829864
1xs6WFotNQSXweo0GXrS0O,EXID,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/1xs6WFotNQSXweo0GXrS0O,https://i.scdn.co/image/ab6761610000e5eb271110d977700b69d9548993,52,1511627
7LOmc7gyMVMOWF8qwEdn2X,SF9,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/7LOmc7gyMVMOWF8qwEdn2X,https://i.scdn.co/image/ab6761610000e5eb060cc13fe1a58394ee8ef701,52,1693385
73B9bjqS2Z5KLXNGqXf64m,Weeekly,['k-pop'],https://open.spotify.com/artist/73B9bjqS2Z5KLXNGqXf64m,https://i.scdn.co/image/ab6761610000e5ebc6de192c5941f6605bb9c6ad,53,542888
2p48L95TwEaYkSdn6R7LOr,BamBam,['k-pop'],https://open.spotify.com/artist/2p48L95TwEaYkSdn6R7LOr,https://i.scdn.co/image/ab6761610000e5ebc216d638dc8aca6523d9ab43,60,493753
1lHfzEkKmmvdVDDDLKkcsd,CIX,['k-pop'],https://open.spotify.com/artist/1lHfzEkKmmvdVDDDLKkcsd,https://i.scdn.co/image/ab6761610000e5eb10f846cd7d21c2279e44e11a,49,564130
4rpOWirhzqN7NPgRX76l1k,JOOHONEY,['k-pop'],https://open.spotify.com/artist/4rpOWirhzqN7NPgRX76l1k,https://i.scdn.co/image/ab6761610000e5ebb41d4a656d92f93daed36366,51,280308
78sJswwVn4P8aEhkF4K6fQ,HYOLYN,"['k-pop', 'korean r&b']",https://open.spotify.com/artist/78sJswwVn4P8aEhkF4K6fQ,https://i.scdn.co/image/ab6761610000e5eb20b9410119933f930b722cf0,52,774030
0BqRGrwqndrtNkojXiqIzL,Whee In,"['k-pop', 'korean ost']",https://open.spotify.com/artist/0BqRGrwqndrtNkojXiqIzL,https://i.scdn.co/image/ab6761610000e5ebbbb19ac3f264dea7cea4c42b,51,851295
54gWVQFHf8IIqbjxAoOarN,AOA,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/54gWVQFHf8IIqbjxAoOarN,https://i.scdn.co/image/ab67616d0000b27336adcea4e93245f1fec547df,50,712509
2wTLheTmMcFCA4hdY8hZJP,SISTAR,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/2wTLheTmMcFCA4hdY8hZJP,https://i.scdn.co/image/ab67616d0000b2733be3a6a60408608f0d33e3bc,52,981717
2ZmXexIJAD7PgABrj0qQRb,N.Flying,"['k-pop', 'k-pop boy group', 'k-rock']",https://open.spotify.com/artist/2ZmXexIJAD7PgABrj0qQRb,https://i.scdn.co/image/ab6761610000e5ebe5bb5b093b8f41a91a651ca7,50,782210
57W9ikVc6O2wLDtmclSjvN,Simon Dominic,"['k-pop', 'k-rap', 'korean r&b']",https://open.spotify.com/artist/57W9ikVc6O2wLDtmclSjvN,https://i.scdn.co/image/ab6761610000e5ebec8a92d94f16b1bb3edabbba,50,445234
6QyO41KctzGc70mVaVnXQO,CLC,"['k-pop', 'k-pop girl group', 'korean city pop']",https://open.spotify.com/artist/6QyO41KctzGc70mVaVnXQO,https://i.scdn.co/image/ab6761610000e5eb123f438003920eced08e348d,50,1238151
5rGgflnIpRNizTCozbYBuY,JONGHYUN,['k-pop'],https://open.spotify.com/artist/5rGgflnIpRNizTCozbYBuY,https://i.scdn.co/image/ab6761610000e5ebc573c5f0d884e1686dd2af2e,50,803199
0UEP2XBR9aC5NBKcAKnBIq,CHEN,['k-pop'],https://open.spotify.com/artist/0UEP2XBR9aC5NBKcAKnBIq,https://i.scdn.co/image/ab6761610000e5ebac6e8615577781def5dcc426,57,1549009
6pC3vnUgNVITdYMMXefi6D,WONHO,['k-pop'],https://open.spotify.com/artist/6pC3vnUgNVITdYMMXefi6D,https://i.scdn.co/image/ab6761610000e5eb06a8091fb81f3e0b182dee6e,48,808068
0sYpJ0nCC8AlDrZFeAA7ub,JOY,['k-pop'],https://open.spotify.com/artist/0sYpJ0nCC8AlDrZFeAA7ub,https://i.scdn.co/image/ab6761610000e5ebc8166baa6c8c9a5d1dbc41b5,52,696805
7DxCK6bwfQC3F2ajZ02R2F,DAWN 던,['k-pop'],https://open.spotify.com/artist/7DxCK6bwfQC3F2ajZ02R2F,https://i.scdn.co/image/ab6761610000e5ebe2499bfc464a476b342b8e45,51,209810
5iRPbkcPmqAFFwDUj6ywVS,2PM,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/5iRPbkcPmqAFFwDUj6ywVS,https://i.scdn.co/image/ab6761610000e5eb125d29add59b1d82aa236423,52,763116
4jCGRzuZkwo8CxboiANMEU,AleXa,['k-pop'],https://open.spotify.com/artist/4jCGRzuZkwo8CxboiANMEU,https://i.scdn.co/image/ab6761610000e5eba5d79c36c464a18b9d0d5d79,48,344919
4z6yrDz5GfKXkeQZjOaZdq,DAVICHI,"['k-pop', 'korean pop']",https://open.spotify.com/artist/4z6yrDz5GfKXkeQZjOaZdq,https://i.scdn.co/image/ab6761610000e5eb60815ff18cb9f9f0fe12aa97,55,722107
4o7tWrzQOqarDtTMWD2HV9,LAY,"['chinese electropop', 'chinese idol pop', 'k-pop']",https://open.spotify.com/artist/4o7tWrzQOqarDtTMWD2HV9,https://i.scdn.co/image/ab6761610000e5ebdb9f3fd021846d2f8c5a32bf,51,1488328
7ieMQQDR0bdBPz572mtxwS,BOBBY,['k-pop'],https://open.spotify.com/artist/7ieMQQDR0bdBPz572mtxwS,https://i.scdn.co/image/ab6761610000e5eb2f97d79b20d5c1106baa2c5a,51,881999
6k4r73Wq8nhkCDoUsECL1e,MeloMance,"['k-pop', 'korean pop']",https://open.spotify.com/artist/6k4r73Wq8nhkCDoUsECL1e,https://i.scdn.co/image/ab6761610000e5eb91b559bd00fca9a0a91e5a9c,53,235281
1eTft3tXynrKdo6XD7QHLL,Moon Byul,['k-pop'],https://open.spotify.com/artist/1eTft3tXynrKdo6XD7QHLL,https://i.scdn.co/image/ab6761610000e5eb2d192f1d830db1eba64854fc,50,1126016
7t5H3uQv0Zw6cQUnSTF5BB,Brave Girls,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/7t5H3uQv0Zw6cQUnSTF5BB,https://i.scdn.co/image/ab67616d0000b27373d59cc449e4592026c3997a,50,320517
6wPBIyIIMxoqgux29bGF8I,EXO-K,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/6wPBIyIIMxoqgux29bGF8I,https://i.scdn.co/image/ab6761610000e5eb178e3ea7bb3b021834a270ce,51,1909686
7Lq3yAtwi0Z7zpxEwbQQNZ,VIVIZ,['k-pop'],https://open.spotify.com/artist/7Lq3yAtwi0Z7zpxEwbQQNZ,https://i.scdn.co/image/ab6761610000e5eb119dd37374b6443e02508156,51,317094
6nVMMEywS5Y4tsHPKx1nIo,TVXQ!,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/6nVMMEywS5Y4tsHPKx1nIo,https://i.scdn.co/image/ab6761610000e5ebac19ac3b8773baa5791999fb,51,812158
6bwp9ObI8FWvMPCIWVBmhl,Red Velvet - IRENE & SEULGI,['k-pop'],https://open.spotify.com/artist/6bwp9ObI8FWvMPCIWVBmhl,https://i.scdn.co/image/ab6761610000e5eb7b13da5a8a3dd6e0d53ff764,50,696592
7aZ221EQfonNG2lO9Hh192,KARA,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/7aZ221EQfonNG2lO9Hh192,https://i.scdn.co/image/ab6761610000e5eb05b57a10802bacfdfb26afa0,52,543545
5KPaeBm0fVfCSZLydp9jdy,LOOΠΔ / ODD EYE CIRCLE,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/5KPaeBm0fVfCSZLydp9jdy,https://i.scdn.co/image/ab67616d0000b273fb3c690920c69107439c2866,44,748520
5vGoWnZO65NBgiZYBmi3iW,KANGDANIEL,['k-pop'],https://open.spotify.com/artist/5vGoWnZO65NBgiZYBmi3iW,https://i.scdn.co/image/ab6761610000e5eb817bd4d5071a23f13c87f225,51,847493
2CvaqAMMsX576VBehaJ0Wx,Wanna One,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/2CvaqAMMsX576VBehaJ0Wx,https://i.scdn.co/image/ab67616d0000b27323bd8b27aeb3ad6d4f4339c4,53,1815866
1R52cwGf75yTf7I3Q0Irf8,T-ARA,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/1R52cwGf75yTf7I3Q0Irf8,https://i.scdn.co/image/cd8af1e4b3bcab50bc4457ea1d4bd21bb51654dc,51,789986
4U80LJd8sG6U9YTFP5izka,Suzy,['k-pop'],https://open.spotify.com/artist/4U80LJd8sG6U9YTFP5izka,https://i.scdn.co/image/ab67616d0000b273112b210accd05345a17a46f0,51,462459
3ybZTNrlK0QhL4rBxfLHOc,Gaho,['k-pop'],https://open.spotify.com/artist/3ybZTNrlK0QhL4rBxfLHOc,https://i.scdn.co/image/ab6761610000e5ebcf31cffaddd3efbbc047b9cf,52,343725
25KT93FeotUTHC1dbLasxi,A.C.E,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/25KT93FeotUTHC1dbLasxi,https://i.scdn.co/image/ab6761610000e5eb9cbeeae6a6687af8e7a9adb0,46,1346115
5cYcI546S8Lf97m4mNdYLD,Solar,['k-pop'],https://open.spotify.com/artist/5cYcI546S8Lf97m4mNdYLD,https://i.scdn.co/image/ab6761610000e5ebb0b4c8d0a415cab50e033129,49,915722
3Lz3vEN23Fw0hIelrYEzUD,EXO-CBX,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/3Lz3vEN23Fw0hIelrYEzUD,https://i.scdn.co/image/ab6761610000e5ebb1d0ee2922afe87c228d4cdc,52,2572488
20j1uz7iDOtIvIzCr5S8nx,SEUNGRI,['k-pop'],https://open.spotify.com/artist/20j1uz7iDOtIvIzCr5S8nx,https://i.scdn.co/image/ab6761610000e5eb75d568a0463e2a58adfda1b4,54,478951
6cdC1cwqh3eJAXaxXJt2jv,4Minute,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/6cdC1cwqh3eJAXaxXJt2jv,https://i.scdn.co/image/621c729dd90a6e7a63fc8f0957b2b928834ec5a8,49,1097211
1bkpTEmumLC3xc7HgMsttU,INFINITE,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/1bkpTEmumLC3xc7HgMsttU,https://i.scdn.co/image/73dc7f381cbfe1e0a00bfdbfde4cee41e3901e0d,51,889196
0ziR2zN0NFcB4x1G3P8cW3,VICTON,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/0ziR2zN0NFcB4x1G3P8cW3,https://i.scdn.co/image/ab6761610000e5eb61c760e928840e5c30787b35,47,892437
7sZ5ipSoboWdqXkdj6AXHo,ONEW,['k-pop'],https://open.spotify.com/artist/7sZ5ipSoboWdqXkdj6AXHo,https://i.scdn.co/image/ab6761610000e5eb91be5c05f2c9ba78b4091669,49,418384
3b4kLCI0ZJW47TFsNRqgCb,SOYOU,['k-pop'],https://open.spotify.com/artist/3b4kLCI0ZJW47TFsNRqgCb,https://i.scdn.co/image/ab6772690000c46cabd01dc7714cb1037aeaf827,51,362980
1Pr9gT0veB2tgcisQeIGoC,Beast,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/1Pr9gT0veB2tgcisQeIGoC,https://i.scdn.co/image/ab6761610000e5eb080109ba641204f8c80d2b5e,50,470729
5BkB3rXc0qIdUtuEnhbK0A,VIXX,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/5BkB3rXc0qIdUtuEnhbK0A,https://i.scdn.co/image/ab6761610000e5ebcc16962350ffaa0b6360630a,46,967302
3IJCdgkBZbieocLZ4e94GZ,Cherry Bullet,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/3IJCdgkBZbieocLZ4e94GZ,https://i.scdn.co/image/ab6761610000e5eb7415221d0cb40f21f8e4c5f4,46,371705
1lFLniFTaPjYCtQZvDXpqu,KIMSEJEONG,['k-pop'],https://open.spotify.com/artist/1lFLniFTaPjYCtQZvDXpqu,https://i.scdn.co/image/ab6761610000e5ebe4c22467d83689a84c7f37ad,51,443690
3Q5Qep7ytrjVleNnMnntgQ,TEN,['k-pop'],https://open.spotify.com/artist/3Q5Qep7ytrjVleNnMnntgQ,https://i.scdn.co/image/ab6761610000e5ebf1d6a7c024d667150db85c85,54,539198
4D9foUQxTrsS0w2BeyCD16,ONEWE,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/4D9foUQxTrsS0w2BeyCD16,https://i.scdn.co/image/ab6772690000c46cc8a347829c638ae6bbdb8434,46,372080
1BEohdSWSBggmO979tzRwW,miss A,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/1BEohdSWSBggmO979tzRwW,https://i.scdn.co/image/ab6761610000e5eb3b93ad49bde5a3655aef95cd,48,904371
1OjcBoc71FwlzD5cJGx7xk,SULLI,['k-pop'],https://open.spotify.com/artist/1OjcBoc71FwlzD5cJGx7xk,https://i.scdn.co/image/ab6761610000e5eb6ecc590101dde2ae2ffbea2d,44,261597
6NdzNrBP8Jbhzp6h7yojht,CHEEZE,"['k-pop', 'korean pop']",https://open.spotify.com/artist/6NdzNrBP8Jbhzp6h7yojht,https://i.scdn.co/image/ab6761610000e5eb2e5dfbe2daf59e210ebe57e6,47,128126
13kJgvU22LHMsJtGWLmx7W,Girl's Day,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/13kJgvU22LHMsJtGWLmx7W,https://i.scdn.co/image/ab67616d0000b2739e03d61c4f569348f1bedacd,47,709198
6BgYuNomEs12UIrnxhWE9a,TRI.BE,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/6BgYuNomEs12UIrnxhWE9a,https://i.scdn.co/image/ab6761610000e5eb9d2f7d9ba199152a396ed07e,47,239038
1XNC9ksvgXeD1xRJruSA5t,K.Will,"['k-pop', 'korean pop']",https://open.spotify.com/artist/1XNC9ksvgXeD1xRJruSA5t,https://i.scdn.co/image/ab67616d0000b273cc99365d2107af75c86d42f7,49,359805
0hRHbwZ0xSwfVHl4FTv7jq,Gummy,"['k-pop', 'korean pop']",https://open.spotify.com/artist/0hRHbwZ0xSwfVHl4FTv7jq,https://i.scdn.co/image/ab67616d0000b273a2b9d33218ab66023556eda8,51,307531
